C_T,thrust,drag_avg,T-D
1.5,47.712938426394985,65.37636887103083,-17.66343044463585
2.0,63.61725123519331,68.02791849375373,-4.410667258560423
2.5,79.52156404399163,70.64935473383278,8.872209310158851
3.0,95.42587685278997,73.17098048141446,22.25489637137551
3.5,111.33018966158829,75.57152240713494,35.75866725445336
